id_sv,ten_sv,ngay_sinh,gioi_tinh,uu_tien,khu_vuc,diem_khuyen_khich,ma_tinh,loai_thi_sinh
87910661114,Họ Tên 14447,2003-06-29,Nữ,Không,KV1,1.25,879,Thí sinh tự do
23316126400,Họ Tên 14448,2004-08-19,Nữ,Không,KV1,0.76,233,Thí sinh tự do
35910778420,Họ Tên 14449,2004-10-16,Nữ,Đối tượng 1,KV1,1.41,359,Thí sinh không phải tự do
74411345907,Họ Tên 14450,2003-04-15,Nữ,Đối tượng 1,KV3,1.11,744,Thí sinh không phải tự do
37366907360,Họ Tên 14451,2006-10-01,Nam,Đối tượng 1,KV2,1.55,373,Thí sinh không phải tự do
28323537800,Họ Tên 14452,2003-03-08,Nữ,Đối tượng 1,KV3,1.64,283,Thí sinh không phải tự do
20646613072,Họ Tên 14453,2006-08-19,Nam,Không,KV1,1.79,206,Thí sinh tự do
37324627519,Họ Tên 14454,2006-08-03,Nữ,Đối tượng 1,KV1,1.55,373,Thí sinh không phải tự do
87897791019,Họ Tên 14455,2002-09-19,Nam,Đối tượng 2,KV1,1.48,878,Thí sinh không phải tự do
53107452217,Họ Tên 14456,2006-09-14,Nữ,Không,KV1,1.86,531,Thí sinh không phải tự do
19895778756,Họ Tên 14457,2004-09-27,Nam,Đối tượng 2,KV3,1.93,198,Thí sinh tự do
40098757700,Họ Tên 14458,2004-05-29,Nữ,Đối tượng 2,KV3,0.32,400,Thí sinh tự do
50840341282,Họ Tên 14459,2004-09-12,Nữ,Không,KV2,0.47,508,Thí sinh không phải tự do
54926755035,Họ Tên 14460,2006-05-04,Nữ,Đối tượng 2,KV2,1.37,549,Thí sinh tự do
87394311860,Họ Tên 14461,2006-09-10,Nữ,Không,KV1,1.45,873,Thí sinh không phải tự do
56883718964,Họ Tên 14462,2006-02-08,Nam,Không,KV3,0.79,568,Thí sinh không phải tự do
26357765792,Họ Tên 14463,2003-11-18,Nữ,Không,KV1,1.5,263,Thí sinh tự do
69801571739,Họ Tên 14464,2003-09-21,Nữ,Không,KV3,0.19,698,Thí sinh không phải tự do
51894549192,Họ Tên 14465,2003-08-13,Nữ,Đối tượng 2,KV2,1.96,518,Thí sinh tự do
10690905776,Họ Tên 14466,2004-04-10,Nam,Đối tượng 1,KV3,0.69,106,Thí sinh không phải tự do
55887110239,Họ Tên 14467,2006-11-11,Nam,Đối tượng 2,KV2,0.05,558,Thí sinh không phải tự do
80303346003,Họ Tên 14468,2005-04-02,Nữ,Đối tượng 1,KV1,1.46,803,Thí sinh tự do
58781238727,Họ Tên 14469,2002-11-30,Nữ,Đối tượng 2,KV3,0.97,587,Thí sinh không phải tự do
10887610891,Họ Tên 14470,2002-07-16,Nữ,Không,KV2,0.47,108,Thí sinh tự do
20653549066,Họ Tên 14471,2005-03-24,Nữ,Đối tượng 1,KV3,0.8,206,Thí sinh tự do
81378870662,Họ Tên 14472,2003-11-23,Nữ,Đối tượng 1,KV2,1.7,813,Thí sinh tự do
60699579792,Họ Tên 14473,2006-11-24,Nam,Không,KV1,0.31,606,Thí sinh tự do
56563108636,Họ Tên 14474,2004-02-12,Nữ,Đối tượng 2,KV3,1.86,565,Thí sinh không phải tự do
11777336495,Họ Tên 14475,2004-04-23,Nam,Đối tượng 1,KV2,1.57,117,Thí sinh không phải tự do
73176215338,Họ Tên 14476,2003-08-03,Nam,Đối tượng 2,KV2,1.54,731,Thí sinh tự do
85867545995,Họ Tên 14477,2003-04-04,Nữ,Đối tượng 1,KV1,0.04,858,Thí sinh tự do
59022637393,Họ Tên 14478,2003-02-15,Nam,Không,KV1,1.35,590,Thí sinh không phải tự do
26603187227,Họ Tên 14479,2002-02-23,Nam,Đối tượng 2,KV1,1.56,266,Thí sinh không phải tự do
32426116860,Họ Tên 14480,2004-07-25,Nam,Đối tượng 1,KV2,0.3,324,Thí sinh tự do
98143996765,Họ Tên 14481,2002-06-16,Nữ,Đối tượng 1,KV1,0.03,981,Thí sinh không phải tự do
21893973155,Họ Tên 14482,2005-06-10,Nữ,Đối tượng 2,KV3,0.27,218,Thí sinh tự do
48540083865,Họ Tên 14483,2006-06-09,Nam,Không,KV1,0.29,485,Thí sinh tự do
34703642841,Họ Tên 14484,2006-03-30,Nữ,Không,KV1,0.02,347,Thí sinh tự do
79365511663,Họ Tên 14485,2003-03-29,Nam,Đối tượng 1,KV3,0.33,793,Thí sinh tự do
29772585526,Họ Tên 14486,2005-08-29,Nam,Không,KV1,1.49,297,Thí sinh không phải tự do
89097538930,Họ Tên 14487,2004-08-29,Nam,Không,KV3,0.92,890,Thí sinh tự do
88389592440,Họ Tên 14488,2003-01-26,Nam,Đối tượng 1,KV1,0.28,883,Thí sinh không phải tự do
28331277159,Họ Tên 14489,2004-08-14,Nữ,Đối tượng 2,KV2,1.25,283,Thí sinh tự do
72706255852,Họ Tên 14490,2004-08-10,Nam,Không,KV1,1.04,727,Thí sinh không phải tự do
97612051813,Họ Tên 14491,2002-08-16,Nam,Không,KV1,0.67,976,Thí sinh tự do
52145977165,Họ Tên 14492,2006-06-20,Nam,Không,KV3,0.05,521,Thí sinh tự do
38624368566,Họ Tên 14493,2006-07-02,Nữ,Không,KV2,0.09,386,Thí sinh tự do
95001525743,Họ Tên 14494,2002-06-01,Nữ,Đối tượng 2,KV1,1.44,950,Thí sinh không phải tự do
26062006231,Họ Tên 14495,2005-11-26,Nam,Không,KV1,1.47,260,Thí sinh tự do
55143495770,Họ Tên 14496,2003-02-28,Nam,Đối tượng 1,KV2,1.74,551,Thí sinh không phải tự do
86482103321,Họ Tên 14497,2003-03-08,Nam,Đối tượng 1,KV1,1.68,864,Thí sinh tự do
30371913809,Họ Tên 14498,2005-01-29,Nam,Không,KV1,0.02,303,Thí sinh tự do
12554940910,Họ Tên 14499,2004-02-03,Nữ,Đối tượng 1,KV1,1.14,125,Thí sinh không phải tự do
79840423287,Họ Tên 14500,2005-06-15,Nam,Không,KV1,0.01,798,Thí sinh tự do
48240908386,Họ Tên 14501,2005-12-04,Nam,Đối tượng 2,KV1,1.45,482,Thí sinh tự do
84849174880,Họ Tên 14502,2006-09-24,Nam,Không,KV1,0.27,848,Thí sinh tự do
44146903916,Họ Tên 14503,2005-07-01,Nam,Không,KV3,1.77,441,Thí sinh tự do
23540416451,Họ Tên 14504,2003-11-16,Nam,Đối tượng 1,KV2,1.62,235,Thí sinh không phải tự do
80970311401,Họ Tên 14505,2005-08-01,Nam,Đối tượng 2,KV1,0.39,809,Thí sinh tự do
65101234610,Họ Tên 14506,2002-10-21,Nam,Đối tượng 1,KV1,1.11,651,Thí sinh không phải tự do
32600551878,Họ Tên 14507,2004-02-03,Nữ,Đối tượng 1,KV1,1.53,326,Thí sinh không phải tự do
20631439158,Họ Tên 14508,2003-12-12,Nữ,Đối tượng 1,KV2,2.0,206,Thí sinh tự do
67167171598,Họ Tên 14509,2002-06-09,Nam,Không,KV3,1.16,671,Thí sinh không phải tự do
96123564044,Họ Tên 14510,2006-10-13,Nữ,Đối tượng 2,KV1,1.79,961,Thí sinh không phải tự do
19502215749,Họ Tên 14511,2005-07-06,Nam,Đối tượng 1,KV1,1.55,195,Thí sinh tự do
81386701076,Họ Tên 14512,2004-07-21,Nữ,Không,KV3,1.22,813,Thí sinh tự do
61861364018,Họ Tên 14513,2002-09-21,Nam,Không,KV1,0.67,618,Thí sinh tự do
39018062965,Họ Tên 14514,2004-02-29,Nữ,Đối tượng 2,KV1,1.91,390,Thí sinh không phải tự do
16982677622,Họ Tên 14515,2005-03-23,Nam,Đối tượng 1,KV1,0.56,169,Thí sinh không phải tự do
45556435682,Họ Tên 14516,2003-04-22,Nam,Đối tượng 1,KV3,0.13,455,Thí sinh không phải tự do
90311883837,Họ Tên 14517,2003-03-17,Nữ,Không,KV3,0.88,903,Thí sinh tự do
76543641677,Họ Tên 14518,2004-08-19,Nam,Đối tượng 2,KV3,0.29,765,Thí sinh không phải tự do
35712114885,Họ Tên 14519,2003-12-26,Nữ,Không,KV3,0.81,357,Thí sinh tự do
15321754246,Họ Tên 14520,2003-02-10,Nữ,Đối tượng 2,KV2,1.44,153,Thí sinh không phải tự do
18716535614,Họ Tên 14521,2002-06-04,Nữ,Đối tượng 1,KV1,0.78,187,Thí sinh không phải tự do
29562135698,Họ Tên 14522,2003-04-14,Nữ,Không,KV1,1.81,295,Thí sinh tự do
10197876362,Họ Tên 14523,2004-02-22,Nam,Không,KV3,0.92,101,Thí sinh không phải tự do
52087523549,Họ Tên 14524,2003-08-08,Nữ,Đối tượng 2,KV2,1.81,520,Thí sinh không phải tự do
83183663703,Họ Tên 14525,2006-05-22,Nữ,Đối tượng 2,KV1,0.28,831,Thí sinh tự do
62227799122,Họ Tên 14526,2006-10-16,Nữ,Không,KV2,0.95,622,Thí sinh không phải tự do
63259160321,Họ Tên 14527,2004-11-17,Nữ,Đối tượng 2,KV2,0.56,632,Thí sinh tự do
49503463193,Họ Tên 14528,2002-08-10,Nữ,Không,KV1,0.74,495,Thí sinh không phải tự do
18367437135,Họ Tên 14529,2005-07-04,Nữ,Đối tượng 2,KV2,0.7,183,Thí sinh tự do
43056558442,Họ Tên 14530,2005-04-13,Nam,Không,KV1,0.38,430,Thí sinh tự do
31733853030,Họ Tên 14531,2003-02-21,Nam,Đối tượng 1,KV3,0.56,317,Thí sinh không phải tự do
66065116780,Họ Tên 14532,2006-08-05,Nữ,Đối tượng 1,KV2,0.97,660,Thí sinh tự do
41920008958,Họ Tên 14533,2005-09-07,Nữ,Đối tượng 1,KV1,0.58,419,Thí sinh tự do
25277219915,Họ Tên 14534,2002-01-07,Nam,Không,KV3,1.28,252,Thí sinh không phải tự do
15865970545,Họ Tên 14535,2006-10-30,Nữ,Đối tượng 1,KV3,0.05,158,Thí sinh không phải tự do
83143968100,Họ Tên 14536,2004-10-12,Nữ,Không,KV1,1.15,831,Thí sinh không phải tự do
31123858730,Họ Tên 14537,2005-10-17,Nam,Đối tượng 1,KV2,0.84,311,Thí sinh tự do
83876176305,Họ Tên 14538,2004-10-24,Nam,Không,KV2,1.81,838,Thí sinh không phải tự do
22072055349,Họ Tên 14539,2002-12-17,Nam,Đối tượng 2,KV2,1.52,220,Thí sinh tự do
85560022668,Họ Tên 14540,2004-06-22,Nữ,Không,KV3,1.86,855,Thí sinh không phải tự do
19027524037,Họ Tên 14541,2002-12-27,Nam,Đối tượng 2,KV2,0.73,190,Thí sinh không phải tự do
86214751270,Họ Tên 14542,2002-10-20,Nữ,Không,KV3,0.66,862,Thí sinh tự do
91713563349,Họ Tên 14543,2002-10-21,Nam,Đối tượng 1,KV1,1.68,917,Thí sinh không phải tự do
53629249768,Họ Tên 14544,2005-02-01,Nữ,Không,KV3,0.88,536,Thí sinh tự do
67745850638,Họ Tên 14545,2004-08-10,Nam,Không,KV3,1.01,677,Thí sinh không phải tự do
72049703904,Họ Tên 14546,2004-01-07,Nữ,Đối tượng 2,KV3,1.21,720,Thí sinh tự do
81283796509,Họ Tên 14547,2003-03-11,Nam,Đối tượng 1,KV1,1.42,812,Thí sinh không phải tự do
28239799978,Họ Tên 14548,2003-03-07,Nam,Không,KV3,0.57,282,Thí sinh không phải tự do
40991440589,Họ Tên 14549,2002-04-24,Nữ,Đối tượng 1,KV1,1.95,409,Thí sinh không phải tự do
82084191888,Họ Tên 14550,2006-11-01,Nữ,Đối tượng 2,KV2,0.58,820,Thí sinh tự do
36557506494,Họ Tên 14551,2004-07-24,Nam,Đối tượng 2,KV2,0.86,365,Thí sinh tự do
96239749315,Họ Tên 14552,2005-08-23,Nữ,Đối tượng 1,KV1,1.19,962,Thí sinh không phải tự do
81520760403,Họ Tên 14553,2002-09-14,Nữ,Không,KV2,0.08,815,Thí sinh không phải tự do
26829348457,Họ Tên 14554,2004-10-01,Nữ,Đối tượng 1,KV3,0.49,268,Thí sinh không phải tự do
74924178548,Họ Tên 14555,2005-08-05,Nam,Đối tượng 2,KV3,0.18,749,Thí sinh không phải tự do
30960225755,Họ Tên 14556,2004-02-20,Nữ,Đối tượng 1,KV3,1.32,309,Thí sinh không phải tự do
75725805946,Họ Tên 14557,2003-09-03,Nam,Đối tượng 1,KV2,1.75,757,Thí sinh không phải tự do
53698246523,Họ Tên 14558,2004-05-22,Nam,Không,KV3,0.56,536,Thí sinh không phải tự do
87799675956,Họ Tên 14559,2005-05-31,Nữ,Không,KV2,1.06,877,Thí sinh tự do
74767420768,Họ Tên 14560,2006-03-25,Nam,Đối tượng 2,KV2,1.79,747,Thí sinh tự do
86640364733,Họ Tên 14561,2004-02-21,Nữ,Không,KV2,0.82,866,Thí sinh tự do
93502717069,Họ Tên 14562,2004-05-11,Nữ,Không,KV2,0.66,935,Thí sinh tự do
97712151627,Họ Tên 14563,2002-03-25,Nam,Không,KV1,0.29,977,Thí sinh không phải tự do
62059751437,Họ Tên 14564,2004-01-16,Nam,Đối tượng 1,KV2,1.21,620,Thí sinh tự do
60437215882,Họ Tên 14565,2006-08-24,Nam,Đối tượng 2,KV2,1.21,604,Thí sinh tự do
97212843077,Họ Tên 14566,2006-08-23,Nữ,Không,KV3,0.89,972,Thí sinh không phải tự do
72334654982,Họ Tên 14567,2002-06-25,Nữ,Đối tượng 2,KV3,0.82,723,Thí sinh tự do
92748128974,Họ Tên 14568,2005-09-16,Nam,Không,KV3,0.91,927,Thí sinh tự do
67295635034,Họ Tên 14569,2006-07-30,Nữ,Không,KV1,0.47,672,Thí sinh không phải tự do
68477341654,Họ Tên 14570,2003-05-09,Nam,Không,KV1,0.45,684,Thí sinh tự do
35118045597,Họ Tên 14571,2003-10-01,Nữ,Không,KV1,0.95,351,Thí sinh không phải tự do
78482983345,Họ Tên 14572,2004-02-04,Nam,Đối tượng 2,KV1,1.43,784,Thí sinh tự do
77996935148,Họ Tên 14573,2006-10-10,Nữ,Đối tượng 2,KV1,1.73,779,Thí sinh tự do
29611418673,Họ Tên 14574,2003-07-17,Nữ,Không,KV1,0.54,296,Thí sinh tự do
33184104454,Họ Tên 14575,2004-08-29,Nữ,Đối tượng 2,KV2,1.62,331,Thí sinh không phải tự do
44158894674,Họ Tên 14576,2006-06-17,Nữ,Đối tượng 1,KV2,1.86,441,Thí sinh tự do
81843468357,Họ Tên 14577,2003-06-28,Nam,Không,KV3,0.12,818,Thí sinh tự do
49864348325,Họ Tên 14578,2003-08-07,Nữ,Không,KV3,1.82,498,Thí sinh tự do
32124906570,Họ Tên 14579,2004-02-25,Nam,Không,KV3,0.33,321,Thí sinh không phải tự do
28454384212,Họ Tên 14580,2004-09-27,Nam,Không,KV3,0.53,284,Thí sinh tự do
72022437750,Họ Tên 14581,2002-01-12,Nữ,Đối tượng 1,KV1,1.65,720,Thí sinh không phải tự do
38237505355,Họ Tên 14582,2002-10-04,Nam,Đối tượng 1,KV1,1.19,382,Thí sinh tự do
64136182745,Họ Tên 14583,2004-08-23,Nữ,Đối tượng 1,KV2,1.98,641,Thí sinh không phải tự do
41752930877,Họ Tên 14584,2005-02-17,Nam,Đối tượng 2,KV2,0.11,417,Thí sinh tự do
70391687327,Họ Tên 14585,2003-10-23,Nam,Đối tượng 1,KV2,1.62,703,Thí sinh không phải tự do
22856286823,Họ Tên 14586,2006-05-26,Nam,Không,KV3,0.45,228,Thí sinh không phải tự do
35304511366,Họ Tên 14587,2003-04-04,Nam,Đối tượng 2,KV3,1.36,353,Thí sinh không phải tự do
66318972348,Họ Tên 14588,2005-05-31,Nữ,Đối tượng 2,KV1,0.27,663,Thí sinh không phải tự do
75570256395,Họ Tên 14589,2006-06-11,Nữ,Đối tượng 2,KV1,1.74,755,Thí sinh không phải tự do
35252270396,Họ Tên 14590,2006-10-03,Nữ,Không,KV2,1.37,352,Thí sinh tự do
99829239815,Họ Tên 14591,2004-11-03,Nữ,Đối tượng 2,KV3,1.1,998,Thí sinh tự do
41599898712,Họ Tên 14592,2002-06-12,Nữ,Không,KV3,0.2,415,Thí sinh tự do
86576089754,Họ Tên 14593,2006-10-31,Nam,Đối tượng 2,KV2,1.49,865,Thí sinh tự do
45039559528,Họ Tên 14594,2003-08-05,Nam,Không,KV3,1.99,450,Thí sinh tự do
65770906678,Họ Tên 14595,2006-05-05,Nữ,Không,KV2,1.93,657,Thí sinh không phải tự do
24618039394,Họ Tên 14596,2005-12-29,Nam,Không,KV1,0.57,246,Thí sinh tự do
25699277461,Họ Tên 14597,2003-03-03,Nam,Đối tượng 2,KV1,1.39,256,Thí sinh không phải tự do
96792441954,Họ Tên 14598,2006-02-07,Nữ,Không,KV1,1.07,967,Thí sinh không phải tự do
41103759022,Họ Tên 14599,2003-08-12,Nữ,Không,KV3,1.33,411,Thí sinh tự do
79190148574,Họ Tên 14600,2006-08-16,Nữ,Đối tượng 2,KV1,0.57,791,Thí sinh tự do
60900924531,Họ Tên 14601,2004-04-24,Nữ,Đối tượng 2,KV3,0.28,609,Thí sinh không phải tự do
20784576066,Họ Tên 14602,2005-06-29,Nữ,Đối tượng 2,KV2,1.65,207,Thí sinh tự do
19426863700,Họ Tên 14603,2004-09-29,Nam,Đối tượng 2,KV3,1.92,194,Thí sinh không phải tự do
26783867734,Họ Tên 14604,2004-05-11,Nữ,Không,KV3,1.18,267,Thí sinh tự do
97280708357,Họ Tên 14605,2006-02-20,Nam,Đối tượng 2,KV2,1.04,972,Thí sinh tự do
81888937038,Họ Tên 14606,2003-12-16,Nữ,Đối tượng 2,KV1,1.93,818,Thí sinh không phải tự do
86858566759,Họ Tên 14607,2005-04-20,Nữ,Không,KV2,0.18,868,Thí sinh không phải tự do
82560992611,Họ Tên 14608,2004-03-18,Nam,Không,KV1,1.37,825,Thí sinh tự do
69135514828,Họ Tên 14609,2003-06-27,Nữ,Đối tượng 1,KV2,1.3,691,Thí sinh tự do
98362656864,Họ Tên 14610,2005-02-09,Nữ,Không,KV2,0.35,983,Thí sinh không phải tự do
43982932512,Họ Tên 14611,2005-09-02,Nữ,Không,KV2,0.23,439,Thí sinh không phải tự do
23576063613,Họ Tên 14612,2006-11-03,Nữ,Không,KV1,1.07,235,Thí sinh không phải tự do
49723989537,Họ Tên 14613,2004-07-26,Nam,Đối tượng 2,KV3,1.13,497,Thí sinh không phải tự do
50279340019,Họ Tên 14614,2003-09-29,Nữ,Đối tượng 1,KV2,0.91,502,Thí sinh tự do
62816309773,Họ Tên 14615,2004-06-19,Nam,Không,KV3,0.19,628,Thí sinh không phải tự do
50601422460,Họ Tên 14616,2004-11-19,Nam,Không,KV1,0.37,506,Thí sinh không phải tự do
17002072049,Họ Tên 14617,2002-01-11,Nữ,Đối tượng 1,KV3,0.65,170,Thí sinh không phải tự do
28770114877,Họ Tên 14618,2006-06-22,Nam,Đối tượng 1,KV1,1.73,287,Thí sinh tự do
50504636522,Họ Tên 14619,2003-08-10,Nữ,Không,KV1,0.73,505,Thí sinh không phải tự do
93383975358,Họ Tên 14620,2003-06-17,Nữ,Đối tượng 2,KV2,0.74,933,Thí sinh không phải tự do
96940339218,Họ Tên 14621,2004-09-30,Nam,Không,KV3,1.89,969,Thí sinh không phải tự do
25104268283,Họ Tên 14622,2006-12-04,Nam,Đối tượng 2,KV1,0.86,251,Thí sinh tự do
40762252771,Họ Tên 14623,2005-06-22,Nữ,Đối tượng 2,KV1,1.1,407,Thí sinh không phải tự do
19176190645,Họ Tên 14624,2005-09-19,Nữ,Không,KV1,1.23,191,Thí sinh không phải tự do
18349338079,Họ Tên 14625,2005-03-10,Nam,Đối tượng 1,KV1,1.51,183,Thí sinh tự do
35980738333,Họ Tên 14626,2005-06-19,Nữ,Không,KV1,0.28,359,Thí sinh tự do
88088783784,Họ Tên 14627,2003-06-04,Nữ,Không,KV2,1.51,880,Thí sinh không phải tự do
81026736275,Họ Tên 14628,2006-12-24,Nam,Đối tượng 1,KV1,0.57,810,Thí sinh tự do
72247699904,Họ Tên 14629,2006-12-16,Nữ,Không,KV3,0.45,722,Thí sinh không phải tự do
99467028245,Họ Tên 14630,2006-11-12,Nữ,Đối tượng 1,KV2,1.24,994,Thí sinh không phải tự do
97098459078,Họ Tên 14631,2003-02-03,Nữ,Không,KV2,1.46,970,Thí sinh không phải tự do
53280911493,Họ Tên 14632,2005-10-13,Nữ,Không,KV2,1.47,532,Thí sinh tự do
35459700117,Họ Tên 14633,2006-05-11,Nữ,Đối tượng 2,KV1,1.3,354,Thí sinh tự do
18077487042,Họ Tên 14634,2004-09-08,Nam,Đối tượng 2,KV1,0.64,180,Thí sinh không phải tự do
35268655017,Họ Tên 14635,2006-08-27,Nữ,Không,KV1,0.73,352,Thí sinh không phải tự do
28424334578,Họ Tên 14636,2005-07-02,Nữ,Không,KV3,0.52,284,Thí sinh tự do
20394655449,Họ Tên 14637,2004-08-11,Nam,Không,KV3,1.93,203,Thí sinh không phải tự do
34092074734,Họ Tên 14638,2003-04-21,Nữ,Đối tượng 2,KV3,0.1,340,Thí sinh tự do
83524386132,Họ Tên 14639,2002-05-14,Nữ,Không,KV1,0.44,835,Thí sinh tự do
59940379629,Họ Tên 14640,2003-02-16,Nữ,Đối tượng 2,KV3,0.63,599,Thí sinh tự do
19678545076,Họ Tên 14641,2003-02-10,Nam,Không,KV3,0.43,196,Thí sinh không phải tự do
77473002944,Họ Tên 14642,2002-02-13,Nam,Không,KV2,0.56,774,Thí sinh tự do
93871649402,Họ Tên 14643,2003-08-14,Nam,Đối tượng 2,KV3,1.47,938,Thí sinh không phải tự do
51670568680,Họ Tên 14644,2005-03-21,Nữ,Không,KV2,0.24,516,Thí sinh không phải tự do
19020759874,Họ Tên 14645,2002-08-28,Nữ,Không,KV2,0.88,190,Thí sinh tự do
45200669973,Họ Tên 14646,2004-08-02,Nam,Đối tượng 2,KV3,1.24,452,Thí sinh tự do
62068408374,Họ Tên 14647,2003-11-01,Nữ,Đối tượng 2,KV1,0.12,620,Thí sinh không phải tự do
96345463348,Họ Tên 14648,2006-05-20,Nữ,Đối tượng 2,KV3,0.95,963,Thí sinh không phải tự do
63217546060,Họ Tên 14649,2003-06-09,Nam,Đối tượng 1,KV3,0.45,632,Thí sinh tự do
81169418617,Họ Tên 14650,2004-10-04,Nữ,Đối tượng 1,KV1,0.55,811,Thí sinh tự do
31085847339,Họ Tên 14651,2002-06-04,Nam,Đối tượng 1,KV1,0.96,310,Thí sinh không phải tự do
83217133906,Họ Tên 14652,2005-10-26,Nữ,Không,KV2,1.12,832,Thí sinh không phải tự do
21701925211,Họ Tên 14653,2002-01-28,Nam,Đối tượng 1,KV1,1.26,217,Thí sinh không phải tự do
95508021764,Họ Tên 14654,2006-03-03,Nữ,Đối tượng 2,KV1,0.39,955,Thí sinh tự do
58098609221,Họ Tên 14655,2005-01-22,Nam,Không,KV3,0.91,580,Thí sinh không phải tự do
51696831349,Họ Tên 14656,2003-01-26,Nữ,Đối tượng 2,KV1,0.67,516,Thí sinh không phải tự do
15842821914,Họ Tên 14657,2004-08-10,Nữ,Không,KV1,1.27,158,Thí sinh không phải tự do
34312469147,Họ Tên 14658,2003-12-22,Nam,Đối tượng 1,KV2,0.12,343,Thí sinh tự do
74372743626,Họ Tên 14659,2003-09-10,Nữ,Không,KV3,0.04,743,Thí sinh không phải tự do
75823662441,Họ Tên 14660,2005-10-24,Nữ,Đối tượng 1,KV1,0.71,758,Thí sinh tự do
71951261753,Họ Tên 14661,2002-12-23,Nữ,Không,KV1,1.91,719,Thí sinh không phải tự do
63342671288,Họ Tên 14662,2004-08-04,Nam,Đối tượng 1,KV1,0.89,633,Thí sinh không phải tự do
76583707681,Họ Tên 14663,2003-04-16,Nữ,Đối tượng 1,KV1,1.74,765,Thí sinh không phải tự do
54827334635,Họ Tên 14664,2006-09-29,Nam,Đối tượng 2,KV3,0.19,548,Thí sinh không phải tự do
99434051565,Họ Tên 14665,2002-04-22,Nam,Đối tượng 1,KV1,1.06,994,Thí sinh tự do
80062008320,Họ Tên 14666,2006-01-08,Nam,Đối tượng 2,KV1,0.77,800,Thí sinh tự do
74167575923,Họ Tên 14667,2005-12-13,Nữ,Không,KV2,0.47,741,Thí sinh tự do
25592308915,Họ Tên 14668,2005-02-27,Nữ,Đối tượng 1,KV3,1.47,255,Thí sinh không phải tự do
44527617768,Họ Tên 14669,2005-12-29,Nam,Đối tượng 1,KV2,0.87,445,Thí sinh tự do
94081862166,Họ Tên 14670,2003-08-22,Nữ,Đối tượng 2,KV2,0.69,940,Thí sinh không phải tự do
82508149808,Họ Tên 14671,2003-02-26,Nữ,Đối tượng 1,KV2,1.84,825,Thí sinh không phải tự do
87224548229,Họ Tên 14672,2005-12-24,Nữ,Đối tượng 1,KV1,1.56,872,Thí sinh không phải tự do
54972504648,Họ Tên 14673,2003-02-07,Nam,Không,KV2,1.49,549,Thí sinh tự do
24968850585,Họ Tên 14674,2002-08-12,Nữ,Không,KV2,1.14,249,Thí sinh không phải tự do
59442235641,Họ Tên 14675,2003-05-06,Nam,Đối tượng 1,KV1,0.58,594,Thí sinh tự do
44225640415,Họ Tên 14676,2003-04-24,Nữ,Đối tượng 2,KV2,1.13,442,Thí sinh không phải tự do
22979529465,Họ Tên 14677,2004-05-26,Nữ,Đối tượng 1,KV1,0.71,229,Thí sinh tự do
75216150527,Họ Tên 14678,2004-01-31,Nam,Không,KV3,1.68,752,Thí sinh tự do
50316769051,Họ Tên 14679,2005-05-31,Nữ,Không,KV2,0.78,503,Thí sinh tự do
97883674241,Họ Tên 14680,2004-05-04,Nam,Đối tượng 1,KV1,1.53,978,Thí sinh không phải tự do
31858446899,Họ Tên 14681,2003-02-14,Nữ,Đối tượng 2,KV1,1.75,318,Thí sinh không phải tự do
21786432936,Họ Tên 14682,2003-12-16,Nữ,Đối tượng 2,KV2,0.41,217,Thí sinh không phải tự do
14596814077,Họ Tên 14683,2006-02-15,Nam,Đối tượng 2,KV2,1.84,145,Thí sinh tự do
87475469045,Họ Tên 14684,2006-09-01,Nam,Đối tượng 1,KV3,1.47,874,Thí sinh không phải tự do
74695669695,Họ Tên 14685,2004-03-19,Nữ,Đối tượng 1,KV2,1.35,746,Thí sinh tự do
62562214498,Họ Tên 14686,2004-02-02,Nữ,Đối tượng 2,KV3,0.61,625,Thí sinh không phải tự do
29659382561,Họ Tên 14687,2003-07-05,Nữ,Không,KV2,1.48,296,Thí sinh tự do
29124332516,Họ Tên 14688,2006-07-27,Nam,Đối tượng 1,KV2,1.43,291,Thí sinh không phải tự do
95389027588,Họ Tên 14689,2006-02-23,Nữ,Đối tượng 2,KV1,0.83,953,Thí sinh không phải tự do
96445136245,Họ Tên 14690,2004-08-06,Nam,Đối tượng 1,KV3,0.14,964,Thí sinh không phải tự do
96684252220,Họ Tên 14691,2004-12-10,Nam,Đối tượng 2,KV3,1.12,966,Thí sinh tự do
41417222898,Họ Tên 14692,2003-09-06,Nữ,Đối tượng 2,KV1,0.46,414,Thí sinh tự do
96849189307,Họ Tên 14693,2005-07-12,Nữ,Đối tượng 2,KV3,1.83,968,Thí sinh không phải tự do
53767098871,Họ Tên 14694,2002-07-30,Nam,Đối tượng 1,KV1,0.42,537,Thí sinh tự do
23621385416,Họ Tên 14695,2002-07-25,Nam,Đối tượng 2,KV2,0.39,236,Thí sinh tự do
13515568641,Họ Tên 14696,2005-01-16,Nữ,Đối tượng 2,KV3,1.07,135,Thí sinh không phải tự do
22337385274,Họ Tên 14697,2004-11-17,Nam,Đối tượng 2,KV3,1.24,223,Thí sinh không phải tự do
62330121233,Họ Tên 14698,2005-09-25,Nam,Đối tượng 1,KV2,0.53,623,Thí sinh tự do
51294034540,Họ Tên 14699,2005-08-28,Nam,Không,KV1,0.47,512,Thí sinh không phải tự do
84210943984,Họ Tên 14700,2003-09-12,Nữ,Đối tượng 1,KV2,1.41,842,Thí sinh tự do
